shipment_id,supplier_code,sku,hs_declared,hs_master,product_name,region,destination_port,order_date,etd_shipped,eta_planned,ata_arrival,customs_cleared,warehouse_receipt,unit_price_usd,fob_total_usd,freight_usd,insurance_usd,customs_value_usd,duty_igi_mxn,dta_mxn,iva_mxn,broker_fee_mxn,drayage_mxn,demurrage_mxn,storage_mxn,days_against_plan,total_lead_days,landed_cost_mxn,cost_per_unit_mxn,category,origin_port
IMP-2024-0190,SUP-1002,SKU-102,8457100100,8457100100,CNC Vertical Machining Centre VMC-102,South China,Manzanillo,2024-05-28,2024-07-13,2024-08-11,2024-08-12,2024-08-15,2024-08-16,92401.61,184803.22,8109.0,0.0,193712.5,369074.61,29525.97,654295.48,5327.43,34590.83,0.0,0.0,1.0,80.0,4114017.4939940004,2057008.7469970002,CNC machining centre,Shekou
IMP-2024-0191,SUP-1006,SKU-999,8457100100,,,East China,Manzanillo,2024-06-01,2024-07-14,2024-08-19,2024-08-19,2024-08-23,2024-08-25,158208.0,316416.0,9127.26,1877.94,327421.2,623825.79,49906.06,1105918.36,4901.95,25794.53,0.0,0.0,0.0,85.0,6942686.227240001,3471343.1136200004,,Ningbo-Zhoushan
IMP-2024-0192,SUP-1012,SKU-103,8457100100,8457100100,CNC Vertical Machining Centre VMC-103,East China,Manzanillo,2024-06-01,2024-08-22,2024-09-29,2024-09-30,2024-10-03,2024-10-06,178222.54,178222.54,7483.26,920.48,186626.28,361627.61,28930.21,641093.43,5791.89,26253.22,0.0,0.0,1.0,127.0,4038879.0201880005,4038879.0201880005,CNC machining centre,Shanghai
IMP-2024-0193,SUP-1007,SKU-141,8515310100,8515310100,Inverter Arc Welding Power Source AW-141,East China,Lázaro Cárdenas,2024-06-01,2024-07-22,2024-08-25,2024-08-30,2024-09-06,2024-09-10,26629.1,53258.2,7219.86,0.0,60729.57,173559.34,9256.5,214380.5,4426.71,51652.08,0.0,0.0,5.0,101.0,1391164.9637620002,695582.4818810001,Arc welding machine,Ningbo-Zhoushan
IMP-2024-0194,SUP-1002,SKU-106,8458110100,8458110100,CNC Turning Centre TC-106,South China,Manzanillo,2024-06-02,2024-08-08,2024-09-06,2024-09-07,2024-09-15,2024-09-19,85178.64,511071.84,8202.92,1717.16,520991.92,1009531.25,80762.5,1789697.01,3664.17,65635.74,0.0,0.0,1.0,109.0,11254906.193031998,1875817.6988386663,CNC lathe,Shekou
IMP-2024-0195,SUP-1006,SKU-101,8457100100,8457100100,CNC Vertical Machining Centre VMC-101,East China,Manzanillo,2024-06-02,2024-07-23,2024-08-20,2024-09-15,2024-09-20,2024-09-22,164107.8,984646.8,0.0,0.0,988536.79,1915497.62,153239.81,3395794.19,4893.57,52628.68,0.0,0.0,26.0,112.0,21205859.188279998,3534309.864713333,CNC machining centre,Ningbo-Zhoushan
IMP-2024-0196,SUP-1014,SKU-131,8462910100,8462910100,Hydraulic Press HP-131,East China,Manzanillo,2024-06-02,2024-08-03,2024-08-31,2024-08-31,2024-09-05,2024-09-07,76269.95,228809.85,9674.74,0.0,239354.94,456035.79,36482.86,808460.24,4024.26,35877.78,0.0,0.0,0.0,97.0,5076196.037893001,1692065.3459643337,Hydraulic press,Nantong
IMP-2024-0197,SUP-1003,SKU-110,8456110100,8456110100,Fibre Laser Cutting Machine FL-110,South China,Manzanillo,2024-06-02,2024-07-24,2024-08-24,2024-08-24,2024-08-27,2024-08-31,19286.22,19286.22,0.0,103.83,26218.11,49952.58,3996.21,88555.93,5070.75,18824.96,0.0,0.0,0.0,90.0,447277.3056350001,447277.3056350001,Laser cutting machine,Nansha
IMP-2024-0198,SUP-1013,SKU-120,8479500100,8479500100,6-Axis Industrial Robot IR-120,East China,Manzanillo,2024-06-03,2024-08-22,2024-09-18,2024-09-18,2024-09-27,2024-09-28,61739.49,246957.96,0.0,0.0,248211.22,240480.68,38476.91,814171.4,9174.01,51211.82,0.0,0.0,0.0,117.0,5124672.506715999,1281168.1266789997,Industrial robot,Shanghai
IMP-2024-0199,SUP-1009,SKU-140,8515310100,8515310100,Inverter Arc Welding Power Source AW-140,East China,Lázaro Cárdenas,2024-06-06,2024-08-13,2024-09-12,2024-09-12,2024-09-15,2024-09-18,26929.21,107716.84,7127.74,0.0,115470.57,335622.72,17899.88,414561.18,5859.08,57250.83,0.0,0.0,0.0,104.0,2641987.4211179996,660496.8552794999,Arc welding machine,Ningbo-Zhoushan
IMP-2024-0200,SUP-1004,SKU-135,8480710100,8480710100,Precision Injection Mould MD-135,South China,Manzanillo,2024-06-07,2024-08-13,,2024-09-17,2024-09-23,2024-09-26,19297.84,19297.84,7838.76,58.94,27195.54,26348.53,4215.77,89205.6,4982.31,19988.57,0.0,0.0,,111.0,582505.878134,582505.878134,Mould and die,Yantian
IMP-2024-0201,SUP-1002,SKU-130,8462910100,8462910100,Hydraulic Press HP-130,South China,Manzanillo,2024-06-09,2024-07-28,2024-09-02,2024-09-04,2024-09-06,2024-09-09,83689.71,167379.42,0.0,555.54,167934.96,325409.25,26032.74,576885.52,8741.95,29841.68,0.0,0.0,2.0,92.0,3644118.1334160003,1822059.0667080001,Hydraulic press,Shekou
IMP-2024-0202,SUP-1008,SKU-126,8422309900,8422309900,Automatic Filling & Sealing Line PFS-126,East China,Veracruz,2024-06-10,2024-09-17,2024-10-22,2024-10-22,2024-10-26,2024-10-27,28894.23,57788.46,7343.25,254.67,65386.38,129496.42,10359.71,229571.25,7950.31,76489.64,0.0,0.0,0.0,139.0,1519260.258624,759630.129312,Packaging machine,Wenzhou
IMP-2024-0203,SUP-1008,SKU-137,8428330100,8428330100,Modular Belt Conveyor CV-137,East China,Manzanillo,2024-06-13,2024-07-30,2024-08-30,2024-08-30,2024-09-03,,36071.86,216431.16,8040.25,709.87,225181.28,429031.14,34322.49,760586.4,7924.48,47003.32,0.0,0.0,0.0,,4808592.803456,801432.1339093334,Conveyor system,Wenzhou
IMP-2024-0204,SUP-1012,SKU-108,8458110100,8458110100,CNC Turning Centre TC-108,East China,Manzanillo,2024-06-13,2024-07-22,2024-08-18,2024-08-18,2024-09-07,2024-09-09,116805.06,116805.06,0.0,530.45,126217.3,240478.04,19238.24,426319.46,8136.66,17884.77,0.0,0.0,0.0,88.0,2521295.981377,2521295.981377,CNC lathe,Shanghai
IMP-2024-0205,SUP-1009,SKU-131,8462910100,8462910100,Hydraulic Press HP-131,East China,Manzanillo,2024-06-14,2024-08-18,2024-09-19,2024-09-20,2024-09-24,2024-09-26,79493.3,238479.9,0.0,0.0,239829.46,464719.94,37177.6,823855.51,5753.7,38493.81,0.0,0.0,1.0,104.0,5167193.92029,1722397.97343,Hydraulic press,Ningbo-Zhoushan
IMP-2024-0206,SUP-1013,SKU-121,8479500100,8479500100,6-Axis Industrial Robot IR-121,East China,Lázaro Cárdenas,2024-06-14,2024-09-10,2024-10-05,2024-10-07,2024-10-18,2024-10-19,64871.37,64871.37,9002.53,263.92,74137.82,73414.23,11746.28,248551.23,4532.14,38921.74,0.0,0.0,2.0,127.0,1596899.087536,1596899.087536,Industrial robot,Shanghai
IMP-2024-0207,SUP-1013,SKU-117,8477100100,8477100100,Injection Moulding Machine IMM-117,East China,Manzanillo,2024-06-14,2024-09-01,2024-10-08,2024-10-08,2024-10-17,2024-10-18,34107.06,34107.06,8264.83,0.0,42517.08,84204.23,6736.34,149277.25,6736.19,17631.42,0.0,0.0,0.0,126.0,954474.987072,954474.987072,Injection moulding machine,Shanghai
IMP-2024-0208,SUP-1001,SKU-111,8456110100,8456110100,Fibre Laser Cutting Machine FL-111,South China,Manzanillo,2024-06-14,2024-07-23,2024-08-21,2024-08-21,2024-08-30,2024-09-03,43926.75,175707.0,9554.02,953.64,186214.66,354789.21,28383.14,628970.3,4906.99,42254.38,0.0,0.0,0.0,81.0,3978225.7725820006,994556.4431455001,Laser cutting machine,Yantian
IMP-2024-0209,SUP-1007,SKU-129,8422309900,8422309900,Automatic Filling & Sealing Line PFS-129,East China,Manzanillo,2024-06-14,2024-08-26,2024-10-01,2024-11-04,2024-11-11,2024-11-13,39211.28,39211.28,8284.84,0.0,47711.4,95498.66,7639.89,169300.03,7334.22,22626.55,0.0,0.0,34.0,152.0,1083776.9083079998,1083776.9083079998,Packaging machine,Ningbo-Zhoushan
IMP-2024-0210,SUP-1007,SKU-128,8422309900,8422309900,Automatic Filling & Sealing Line PFS-128,East China,Manzanillo,2024-06-14,2024-08-20,2024-09-19,2024-09-19,2024-09-21,2024-09-25,54030.61,54030.61,0.0,223.16,54253.77,105128.07,8410.25,186371.05,3619.83,22986.71,0.0,0.0,0.0,103.0,1191425.586667,1191425.586667,Packaging machine,Ningbo-Zhoushan
IMP-2024-0211,SUP-1007,SKU-132,8462910100,8462910100,Hydraulic Press HP-132,East China,Manzanillo,2024-06-15,2024-09-04,2024-10-09,2024-11-12,2024-11-15,2024-11-18,28614.27,114457.08,6725.96,468.6,121651.64,243496.71,19479.74,431670.96,4134.32,40472.63,0.0,0.0,34.0,156.0,2742550.461076,,Hydraulic press,Ningbo-Zhoushan
IMP-2024-0212,SUP-1012,SKU-103,8457100100,8457100100,CNC Vertical Machining Centre VMC-103,East China,Manzanillo,2024-06-16,2024-08-20,2024-09-16,2024-09-16,2024-10-01,2024-10-04,166305.5,166305.5,8862.22,512.75,175680.47,340417.8,27233.42,603492.68,7322.69,22461.68,0.0,3721.59,0.0,110.0,3805335.215237,3805335.215237,CNC machining centre,Shanghai
IMP-2024-0213,SUP-1002,SKU-125,8414809900,8414809900,Screw Air Compressor SAC-125,South China,Manzanillo,2024-06-17,2024-08-20,2024-09-16,2024-09-16,2024-09-18,2024-09-22,15068.17,15068.17,7709.14,85.93,22863.24,66453.49,3544.19,82083.35,7285.02,21418.7,0.0,0.0,0.0,97.0,541724.687804,541724.687804,Air compressor,Shekou
IMP-2024-0214,SUP-1005,SKU-130,8462910100,8462910100,Hydraulic Press HP-130,South China,Manzanillo,2024-06-17,2024-08-24,2024-09-25,2024-09-25,2024-09-30,2024-10-04,82116.02,164232.04,0.0,831.47,165063.51,319845.21,25587.62,567021.6,4832.13,32840.18,0.0,0.0,0.0,109.0,3581557.279621,1790778.6398105,Hydraulic press,Shekou
IMP-2024-0215,SUP-1014,SKU-116,8477100100,8477100100,Injection Moulding Machine IMM-116,East China,Manzanillo,2024-06-17,2024-09-05,2024-10-08,2024-10-20,2024-10-29,2024-11-01,87802.13,175604.26,6263.5,1034.11,182901.87,362233.5,28978.68,642167.54,4420.44,28732.63,13459.88,0.0,12.0,137.0,4060160.084976,2030080.042488,Injection moulding machine,Nantong
IMP-2024-0216,SUP-1003,SKU-133,8462910100,8462910100,Hydraulic Press HP-133,South China,Lázaro Cárdenas,2024-06-18,2024-08-19,2024-09-19,2024-09-19,2024-09-25,2024-09-29,96265.95,192531.9,7824.67,0.0,201207.27,389881.34,31190.51,691181.64,8577.35,43293.05,0.0,0.0,0.0,103.0,4355271.542547,2177635.7712735,Hydraulic press,Nansha
IMP-2024-0217,SUP-1007,SKU-134,8462910100,8480710100,Precision Injection Mould MD-134,East China,Manzanillo,2024-06-18,2024-09-12,2024-10-17,2024-10-22,2024-10-25,2024-10-27,29440.78,117763.12,5482.71,605.91,123851.74,245285.89,19622.87,434842.83,7051.84,35874.43,0.0,0.0,5.0,131.0,2760693.9703520006,690173.4925880001,Mould and die,Ningbo-Zhoushan
IMP-2024-0218,SUP-1005,SKU-138,8428330100,8428330100,Modular Belt Conveyor CV-138,South China,"Manzanillo, Colima",2024-06-19,2024-08-26,2024-09-23,2024-09-23,2024-09-26,2024-09-30,11745.38,35236.14,8039.2,202.3,43477.64,84247.06,6739.76,149353.18,6032.45,35971.93,0.0,0.0,0.0,103.0,975461.7780439999,325153.9260146666,Conveyor system,Shekou
IMP-2024-0219,SUP-1005,SKU-133,8462910100,8462910100,Hydraulic Press HP-133,South China,Manzanillo,2024-06-19,2024-08-16,,2024-09-20,2024-09-27,2024-09-28,91546.77,183093.54,7966.58,735.63,191795.75,371644.54,29731.56,658851.45,6927.27,34998.26,0.0,0.0,,101.0,4159747.0573249995,2079873.5286624997,Hydraulic press,Shekou
IMP-2024-0220,SUP-1005,SKU-122,8414809900,8414809900,Screw Air Compressor SAC-122,South China,Manzanillo,2024-06-20,2024-09-19,2024-10-18,2024-10-18,2024-10-22,2024-10-23,24342.38,-48684.76,8113.07,0.0,57060.54,169510.89,9040.58,209379.85,8657.91,35933.22,0.0,0.0,0.0,125.0,-580371.6061120001,290185.80305600003,Air compressor,Shekou
IMP-2024-0221,SUP-1011,SKU-115,8477100100,8477100100,Injection Moulding Machine IMM-115,East China,Manzanillo,2024-06-20,2024-09-01,2024-10-08,2024-10-08,2024-10-13,2024-10-16,41942.19,41942.19,7518.42,227.89,49688.5,98407.08,7872.57,174456.07,5102.67,24938.85,0.0,0.0,0.0,118.0,1120391.9748,1120391.9748,Injection moulding machine,Shanghai
IMP-2024-0222,SUP-1003,SKU-123,8414809900,8414809900,Screw Air Compressor SAC-123,South China,Manzanillo,2024-06-20,2024-09-06,2024-10-13,2024-10-13,2024-10-19,2024-10-21,18248.61,18248.61,7607.26,90.62,25946.49,77079.76,4110.92,95208.92,4115.13,20166.33,0.0,0.0,0.0,123.0,619337.185152,619337.185152,Air compressor,Nansha
IMP-2024-0223,SUP-1014,SKU-104,8457100100,8457100100,CNC Vertical Machining Centre VMC-104,East China,Manzanillo,2024-06-20,2024-08-26,2024-10-01,2024-10-01,2024-10-05,2024-10-06,156105.26,312210.52,7039.05,0.0,320484.73,634713.6,50777.09,1125220.27,5286.36,32888.25,0.0,0.0,0.0,108.0,7046339.183936,3523169.591968,CNC machining centre,Nantong
IMP-2024-0224,SUP-1003,SKU-133,8462910100,8462910100,Hydraulic Press HP-133,South China,Lázaro Cárdenas,2024-06-20,2024-08-28,2024-09-29,2024-09-29,2024-10-07,2024-10-07,99853.43,399413.72,10056.13,0.0,411710.66,797775.86,63822.07,1414297.05,7434.39,58854.46,0.0,0.0,0.0,109.0,8862225.010434998,2215556.2526087495,Hydraulic press,Nansha
IMP-2024-0225,SUP-1009,SKU-120,8479500100,8479500100,6-Axis Industrial Robot IR-120,East China,Lázaro Cárdenas,2024-06-21,2024-09-18,2024-10-21,2024-10-21,2024-10-27,2024-10-30,61699.64,370197.84,7341.63,1657.31,379196.78,375495.82,60079.33,1271278.65,8259.23,98720.65,0.0,0.0,0.0,131.0,8052471.418544001,1342078.5697573335,Industrial robot,Ningbo-Zhoushan
IMP-2024-0226,SUP-1005,SKU-138,8428330100,8428330100,Modular Belt Conveyor CV-138,South China,Lázaro Cárdenas,2024-06-23,2024-09-01,2024-09-26,2024-09-26,2024-10-02,,11205.16,11205.16,6953.85,0.0,18206.58,35279.07,2822.33,62542.74,4232.11,34231.52,0.0,0.0,0.0,,428433.98267100006,428433.98267100006,Conveyor system,Shekou
IMP-2024-0227,SUP-1014,SKU-122,8414809900,8414809900,Screw Air Compressor SAC-122,East China,Lázaro Cárdenas,2024-06-24,2024-09-27,2024-11-01,2024-11-01,,2024-11-10,23254.96,46509.92,6004.74,0.0,52706.42,158244.96,8439.73,195464.18,6745.04,50242.38,0.0,0.0,0.0,139.0,1274800.2930939998,637400.1465469999,Air compressor,Nantong
IMP-2024-0228,SUP-1014,SKU-122,8414809900,8414809900,Screw Air Compressor SAC-122,East China,Manzanillo,2024-06-25,2024-09-21,2024-10-23,2024-10-23,2024-10-26,2024-10-29,25255.17,75765.51,5415.27,0.0,81180.78,241165.37,12862.15,297887.46,5985.74,45671.78,0.0,0.0,0.0,126.0,1913454.151744,637818.0505813333,Air compressor,Nantong
IMP-2024-0229,SUP-1014,SKU-118,8477100100,8477100100,Injection Moulding Machine IMM-118,East China,Manzanillo,2024-06-26,2024-09-16,2024-10-13,2024-10-13,2024-10-18,2024-10-20,29435.31,117741.24,6988.03,0.0,125252.46,248059.99,19844.8,439760.75,3978.15,49235.31,0.0,0.0,0.0,116.0,2791356.4964960003,697839.1241240001,Injection moulding machine,Nantong
IMP-2024-0230,SUP-1014,SKU-118,8477100100,8477100100,Injection Moulding Machine IMM-118,East China,Lázaro Cárdenas,2024-06-28,2024-09-07,2024-10-06,2024-10-14,2024-10-16,2024-10-19,28062.72,28062.72,0.0,125.39,28188.11,55825.99,4466.08,98968.31,6967.21,39536.55,0.0,0.0,8.0,113.0,665055.7109279999,665055.7109279999,Injection moulding machine,Nantong
IMP-2024-0231,SUP-1013,SKU-117,8414809900,8477100100,Injection Moulding Machine IMM-117,East China,Manzanillo,2024-06-28,2024-09-12,2024-10-15,2024-10-15,2024-10-18,2024-10-19,31057.96,31057.96,5971.62,0.0,37180.24,73634.72,5890.78,130539.63,8547.22,19225.62,0.0,0.0,0.0,113.0,840661.765984,840661.765984,Injection moulding machine,Shanghai
IMP-2024-0232,SUP-1007,SKU-132,8462910100,8462910100,Hydraulic Press HP-132,East China,Manzanillo,2024-07-01,2024-09-26,2024-11-03,2024-11-03,,2024-11-07,28921.66,28921.66,7254.29,99.85,36275.8,72609.28,5808.74,128721.73,6345.02,22720.73,0.0,0.0,0.0,129.0,833576.5552199999,833576.5552199999,Hydraulic press,Ningbo-Zhoushan
IMP-2024-0233,SUP-1013,SKU-137,8428330100,8428330100,Modular Belt Conveyor CV-137,East China,Manzanillo,2024-07-02,2024-08-13,2024-09-09,2024-09-09,2024-09-30,2024-10-04,36015.24,36015.24,7705.59,0.0,43883.13,85032.78,6802.62,150746.11,9056.71,26615.92,0.0,2823.38,0.0,94.0,977514.304993,977514.304993,Conveyor system,Shanghai
IMP-2024-0234,SUP-1004,SKU-128,8422309900,8422309900,Automatic Filling & Sealing Line PFS-128,South China,Lázaro Cárdenas,2024-07-03,2024-09-17,2024-10-12,2024-10-12,2024-10-19,2024-10-21,51979.64,155938.92,6734.22,0.0,162673.14,322170.9,25773.67,571144.57,7402.5,57204.95,0.0,0.0,0.0,110.0,3634261.023072,1211420.341024,Packaging machine,Yantian
IMP-2024-0235,SUP-1012,SKU-108,8458110100,8458110100,CNC Turning Centre TC-108,East China,Lázaro Cárdenas,2024-07-05,2024-09-01,2024-10-02,2024-10-20,2024-10-29,2024-10-30,108796.8,108796.8,6710.55,0.0,115870.32,229478.85,18358.31,406820.11,6587.89,33966.75,0.0,0.0,18.0,117.0,2575991.76528,2575991.76528,CNC lathe,Shanghai
IMP-2024-0236,SUP-1013,SKU-120,8479500100,8479500100,6-Axis Industrial Robot IR-120,East China,Veracruz,2024-07-07,2024-10-08,2024-11-22,2024-11-22,2024-11-26,2024-11-30,58384.87,116769.74,8729.26,0.0,125924.54,126024.65,20163.94,426669.06,4707.69,67310.74,0.0,0.0,0.0,146.0,2730182.4540999997,1365091.2270499999,Industrial robot,Shanghai
IMP-2024-0237,SUP-1007,SKU-132,8462910100,8462910100,Hydraulic Press HP-132,East China,Manzanillo,2024-07-07,2024-10-01,2024-10-28,2024-10-28,2024-11-04,2024-11-06,31128.84,62257.68,8505.09,0.0,70973.33,140561.26,11244.9,249187.0,3704.11,32616.31,0.0,0.0,0.0,122.0,1589569.0872960002,794784.5436480001,Hydraulic press,Ningbo-Zhoushan
IMP-2024-0238,SUP-1002,SKU-131,8462910100,8462910100,Hydraulic Press HP-131,South China,Manzanillo,2024-07-10,2024-09-10,2024-10-09,2024-10-14,2024-10-17,2024-10-20,74152.24,296608.96,0.0,1505.19,298114.15,590409.11,47232.73,1046677.27,8434.56,37034.93,0.0,0.0,5.0,102.0,6587202.44792,1646800.61198,Hydraulic press,Shekou
IMP-2024-0239,SUP-1007,SKU-141,8515310100,8515310100,Inverter Arc Welding Power Source AW-141,East China,Veracruz,2024-07-10,2024-09-03,2024-10-07,2024-10-07,2024-10-20,,26858.27,107433.08,9344.04,0.0,117329.49,348553.06,18589.5,430532.74,4377.46,93118.68,0.0,2008.65,0.0,,2779394.856176,694848.714044,Arc welding machine,Ningbo-Zhoushan
IMP-2024-0240,SUP-1014,SKU-122,8414809900,8414809900,Screw Air Compressor SAC-122,East China,Manzanillo,2024-07-11,2024-10-04,2024-11-11,,2024-12-13,2024-12-14,23201.59,23201.59,0.0,123.52,23325.11,71529.83,3814.92,88353.65,7048.65,18244.66,0.0,0.0,,156.0,577503.606373,577503.606373,Air compressor,Nantong
IMP-2024-0241,SUP-1011,SKU-136,8480710100,8480710100,Precision Injection Mould MD-136,East China,Lázaro Cárdenas,2024-07-11,2024-09-08,2024-10-03,2024-10-03,2024-10-11,2024-10-15,18310.44,18310.44,8345.53,0.0,26728.74,26467.87,4234.86,89609.61,5022.88,34208.78,0.0,0.0,0.0,96.0,597850.5446560001,597850.5446560001,Mould and die,Shanghai
IMP-2024-0242,SUP-1007,SKU-139,8428330100,8428330100,Modular Belt Conveyor CV-139,East China,Manzanillo,2024-07-14,2024-08-31,2024-09-28,2024-09-28,2024-09-30,2024-10-02,23579.85,70739.55,7670.62,0.0,78677.34,152453.87,12196.31,270270.22,4728.35,31082.93,0.0,0.0,0.0,80.0,1719823.165107,573274.3883689999,Conveyor system,Ningbo-Zhoushan
IMP-2024-0243,SUP-1008,SKU-112,8456110100,8456110100,Fibre Laser Cutting Machine FL-112,East China,Manzanillo,2024-07-14,2024-09-23,2024-10-31,2024-11-26,2024-12-12,2024-12-15,69818.23,69818.23,0.0,0.0,78497.99,157120.79,12569.66,278543.74,7179.08,24293.95,0.0,0.0,26.0,154.0,1598638.1898569998,1598638.1898569998,Laser cutting machine,Wenzhou
IMP-2024-0244,SUP-1010,SKU-110,8456110100,8456110100,Fibre Laser Cutting Machine FL-110,East China,Manzanillo,2024-07-14,2024-09-12,2024-10-14,2024-10-14,2024-10-27,2024-10-29,17857.63,17857.63,5573.13,82.92,23513.68,46568.37,3725.47,82556.41,5371.65,21576.72,0.0,0.0,0.0,107.0,542925.939664,542925.939664,Laser cutting machine,Taizhou
IMP-2024-0245,SUP-1008,SKU-112,8456110100,8456110100,Fibre Laser Cutting Machine FL-112,East China,Manzanillo,2024-07-14,2024-09-12,2024-10-13,2024-10-13,2024-10-22,2024-10-24,67392.75,67392.75,5787.54,0.0,73421.71,145410.23,11632.82,257783.25,6752.01,18843.75,0.0,0.0,0.0,102.0,1631959.817392,1631959.817392,Laser cutting machine,Wenzhou
IMP-2024-0246,SUP-1011,SKU-115,8477100100,8477100100,Injection Moulding Machine IMM-115,East China,Lázaro Cárdenas,2024-07-14,2024-09-24,2024-10-29,2024-11-10,2024-11-17,2024-11-21,44908.85,44908.85,6460.04,206.64,51575.53,103233.07,8258.65,183011.58,6995.97,36478.13,0.0,0.0,12.0,130.0,1187296.4709269998,1187296.4709269998,Injection moulding machine,Shanghai
IMP-2024-0247,SUP-1001,SKU-114,8477100100,8477100100,Injection Moulding Machine IMM-114,South China,Manzanillo,2024-07-14,2024-10-04,2024-11-05,2024-11-05,2024-11-18,2024-11-22,69190.24,69190.24,6329.75,363.06,75883.05,151886.75,12150.94,269264.84,6016.07,18957.41,0.0,4723.88,0.0,131.0,1712602.590495,1712602.590495,Injection moulding machine,Yantian
IMP-2024-0248,SUP-1001,SKU-110,8456110100,8456110100,Fibre Laser Cutting Machine FL-110,South China,Manzanillo,2024-07-15,2024-09-09,2024-10-11,2024-10-11,2024-10-20,2024-10-23,47721.73,47721.73,5427.13,180.0,53328.86,105616.74,8449.34,187237.36,8338.79,23036.78,0.0,0.0,0.0,100.0,1201609.056528,1201609.056528,Laser cutting machine,Yantian
IMP-2024-0249,SUP-1007,SKU-129,8422309900,8422309900,Automatic Filling & Sealing Line PFS-129,East China,Manzanillo,2024-07-16,2024-10-10,2024-11-12,2024-11-14,2024-11-26,2024-11-29,37569.19,75138.38,0.0,0.0,75496.58,151113.2,12089.06,267893.48,6918.04,24569.56,0.0,0.0,2.0,136.0,1698652.1602420001,849326.0801210001,Packaging machine,Ningbo-Zhoushan
IMP-2024-0250,SUP-1014,SKU-134,8480710100,8480710100,Precision Injection Mould MD-134,East China,Manzanillo,2024-07-16,2024-09-05,2024-10-12,2024-10-12,2024-10-25,2024-10-26,7545.5,15091.0,6850.6,47.6,21989.2,21774.59,3483.93,73720.04,4333.61,34703.52,0.0,5067.82,0.0,102.0,504855.1781599999,252427.58907999995,Mould and die,Nantong
IMP-2024-0251,SUP-1011,SKU-127,8422309900,8422309900,Automatic Filling & Sealing Line PFS-127,East China,Manzanillo,2024-07-17,2024-10-10,2024-11-12,2024-11-24,2024-11-28,2024-12-02,56370.85,56370.85,5529.82,305.16,62205.83,124510.57,9960.85,220732.33,3946.16,20121.47,10601.66,0.0,12.0,138.0,1414246.382697,1414246.382697,Packaging machine,Shanghai
IMP-2024-0252,SUP-1014,SKU-104,8457100100,8457100100,CNC Vertical Machining Centre VMC-104,East China,Manzanillo,2024-07-17,2024-09-26,2024-11-01,2024-11-13,2024-11-15,2024-11-19,160934.82,482804.46,8287.99,1611.55,492704.0,986191.4,78895.31,1748320.11,8426.19,44047.75,0.0,0.0,12.0,125.0,10979474.6436,3659824.8812,CNC machining centre,Nantong
IMP-2024-0253,SUP-1002,SKU-107,8458110100,8458110100,CNC Turning Centre TC-107,South China,Manzanillo,2024-07-17,2024-08-26,2024-09-22,2024-10-10,,2024-10-18,46443.88,46443.88,6169.43,276.42,52889.73,104747.05,8379.76,185695.57,7696.25,17445.7,0.0,0.0,18.0,93.0,1185739.284704,1185739.284704,CNC lathe,Shekou
IMP-2024-0254,SUP-1014,SKU-134,8480710100,8480710100,Precision Injection Mould MD-134,East China,Manzanillo,2024-07-18,2024-08-26,2024-09-30,2024-10-26,2024-11-02,,6938.91,13877.82,6905.62,44.41,20827.85,20624.57,3299.93,69826.54,4586.15,35894.26,0.0,0.0,26.0,,476896.31368,238448.15684,Mould and die,Nantong
IMP-2024-0255,SUP-1007,SKU-141,8515310100,8515310100,Inverter Arc Welding Power Source AW-141,East China,Lázaro Cárdenas,2024-07-18,2024-09-06,2024-10-05,2024-10-05,2024-10-08,2024-10-10,27241.54,81724.62,6976.0,339.81,89040.43,264514.19,14107.42,326727.92,4858.48,59184.43,0.0,0.0,0.0,84.0,2106092.428064,702030.8093546666,Arc welding machine,Ningbo-Zhoushan
IMP-2024-0256,SUP-1001,SKU-111,8456110100,8456110100,Fibre Laser Cutting Machine FL-111,South China,Manzanillo,2024-07-19,2024-08-27,2024-10-02,2024-10-02,2024-10-07,2024-10-10,45076.9,45076.9,7608.67,193.5,52879.07,104725.94,8378.08,185658.15,8950.73,18643.12,0.0,0.0,0.0,83.0,1187957.275536,1187957.275536,Laser cutting machine,Yantian
IMP-2024-0257,SUP-1009,SKU-131,8462910100,8462910100,Hydraulic Press HP-131,East China,Manzanillo,2024-07-19,2024-10-03,2024-11-05,2024-11-05,2024-11-11,2024-11-12,71520.88,143041.76,7205.63,0.0,150904.0,302047.94,24163.83,535470.58,8640.89,24555.95,0.0,0.0,0.0,116.0,3366745.3435009997,1683372.6717504999,Hydraulic press,Ningbo-Zhoushan
IMP-2024-0258,SUP-1001,SKU-121,8479500100,8479500100,6-Axis Industrial Robot IR-121,South China,Manzanillo,2024-07-21,2024-10-03,2024-11-05,2024-11-05,2024-11-12,2024-11-15,61503.23,61503.23,8932.37,0.0,70638.86,70695.02,11311.2,239345.05,3692.82,26511.34,0.0,0.0,0.0,117.0,1522042.3060400002,1522042.3060400002,Industrial robot,Yantian
IMP-2024-0259,SUP-1001,SKU-114,8477100100,8477100100,Injection Moulding Machine IMM-114,South China,Manzanillo,2024-07-21,2024-10-25,2024-11-24,2024-11-24,2024-11-26,2024-11-29,63663.97,127327.94,7236.0,0.0,135089.68,270394.15,21631.53,479354.75,5750.96,31031.0,0.0,0.0,0.0,131.0,3022226.006646,1511113.003323,Injection moulding machine,Yantian
